date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:28:27	80894/80894	---M--	200	added ('OK')	image/jpeg	etag:%2213bfe-5f185170-93a15ce111bed486;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868241701_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868241701_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:27	10240/10240	---M--	200	added ('OK')	image/jpeg	etag:%222800-5f184bc1-41073df7745d1fff;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868241701.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868241701.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:28:28%20GMT	https://automark.cl/?p=6830	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/indexb4f0.html	(from https://automark.cl/ford-bronco-1978/)
12:28:28	10685/10685	---M--	200	added ('OK')	image/jpeg	etag:%2229bd-5f184bc5-99239acd206df15a;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868243404.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868243404.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:28	85779/85779	---M--	200	added ('OK')	image/jpeg	etag:%2214f13-5f185170-591c842395f2b70c;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868243404_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868243404_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:28	80078/80078	---M--	200	added ('OK')	image/jpeg	etag:%22138ce-5f185171-9e9a7ad90a2256e4;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868245020_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868245020_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:28	9706/9706	---M--	200	added ('OK')	image/jpeg	etag:%2225ea-5f184bc9-5d65768754951899;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868245020.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868245020.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:28	79456/79456	---M--	200	added ('OK')	image/jpeg	etag:%2213660-5f185172-64cd01bc84167c3d;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868246594_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868246594_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:28	10029/10029	---M--	200	added ('OK')	image/jpeg	etag:%22272d-5f184c84-529337578ea05fc1;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868246594.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868246594.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:29	85051/85051	---M--	200	added ('OK')	image/jpeg	etag:%2214c3b-5f185172-89644604d6f3371;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868248240_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868248240_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:29	9893/9893	---M--	200	added ('OK')	image/jpeg	etag:%2226a5-5f184c88-83cf2c5491eb9f71;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868248240.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868248240.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:29	10265/10265	---M--	200	added ('OK')	image/jpeg	etag:%222819-5f184c8c-185752dd9aface7f;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868249931.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868249931.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:29	79667/79667	---M--	200	added ('OK')	image/jpeg	etag:%2213733-5f185173-fe010b3775383a42;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868249931_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868249931_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:30	84191/84191	---M--	200	added ('OK')	image/jpeg	etag:%22148df-5f185173-ef740b00f54d4e61;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868251587_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868251587_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:30	9762/9762	---M--	200	added ('OK')	image/jpeg	etag:%222622-5f184c90-b3cbcc99576bd71b;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868251587.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868251587.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:30	62523/62523	---M--	200	added ('OK')	image/jpeg	etag:%22f43b-5f185174-e13dbda95a7a6ebc;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868253271_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868253271_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:30	9804/9804	---M--	200	added ('OK')	image/jpeg	etag:%22264c-5f184c93-34e15e3b347d9f5;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868253271.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868253271.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:30	75199/75199	---M--	200	added ('OK')	image/jpeg	etag:%22125bf-5f185174-6a7b0772b6bf767c;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868255031_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868255031_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:31	10582/10582	---M--	200	added ('OK')	image/jpeg	etag:%222956-5f184c97-9a809f706dc9cd7a;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868255031.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868255031.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:31	75874/75874	---M--	200	added ('OK')	image/jpeg	etag:%2212862-5f185175-43d1a4688cda8d32;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868256812_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868256812_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:31	10645/10645	---M--	200	added ('OK')	image/jpeg	etag:%222995-5f184c9b-cacbd11e20d4127e;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868256812.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868256812.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:31	67993/67993	---M--	200	added ('OK')	image/jpeg	etag:%2210999-5f185175-734cb2952622634c;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868258422_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868258422_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:32	9580/9580	---M--	200	added ('OK')	image/jpeg	etag:%22256c-5f184c9f-4b1ec2e43ebef3ad;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868258422.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868258422.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:32	34819/34819	---M--	200	added ('OK')	image/jpeg	etag:%228803-5f185176-8b666bdb52be168d;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868260070_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868260070_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:32	6859/6859	---M--	200	added ('OK')	image/jpeg	etag:%221acb-5f184d19-8582d3330fb57162;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868260070.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868260070.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:32	70612/70612	---M--	200	added ('OK')	image/jpeg	etag:%22113d4-5f185176-85935a1494cd6371;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868261642_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868261642_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:32	10331/10331	---M--	200	added ('OK')	image/jpeg	etag:%22285b-5f184d1d-451632c84fcadfe6;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868261642.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868261642.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:33	66690/66690	---M--	200	added ('OK')	image/jpeg	etag:%2210482-5f185177-2f7fcd20ece3d845;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868263723_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868263723_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:33	9377/9377	---M--	200	added ('OK')	image/jpeg	etag:%2224a1-5f184d20-627d6dec8cb6c8fb;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868263723.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868263723.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:33	64736/64736	---M--	200	added ('OK')	image/jpeg	etag:%22fce0-5f185177-781fe341e3d182c4;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868265462_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868265462_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:33	9095/9095	---M--	200	added ('OK')	image/jpeg	etag:%222387-5f184d24-4e4c8d082d667159;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868265462.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868265462.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:34	65133/65133	---M--	200	added ('OK')	image/jpeg	etag:%22fe6d-5f185178-164133296c1cbb04;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868267032_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868267032_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:34	9605/9605	---M--	200	added ('OK')	image/jpeg	etag:%222585-5f184d28-1f076df60592641d;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868267032.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868267032.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:34	56865/56865	---M--	200	added ('OK')	image/jpeg	etag:%22de21-5f185178-facf013c77f4d8cb;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868268660_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868268660_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:34	8590/8590	---M--	200	added ('OK')	image/jpeg	etag:%22218e-5f184d2c-58109140d3c5b524;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868268660.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868268660.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:34	68613/68613	---M--	200	added ('OK')	image/jpeg	etag:%2210c05-5f185179-b1f0c8e0390f25d7;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868270230_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868270230_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:35	10551/10551	---M--	200	added ('OK')	image/jpeg	etag:%222937-5f184d30-226ce06e8d0241d;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868270230.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868270230.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:35	59928/59928	---M--	200	added ('OK')	image/jpeg	etag:%22ea18-5f18517a-3745930f852bc03e;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868271856_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868271856_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:35	9472/9472	---M--	200	added ('OK')	image/jpeg	etag:%222500-5f184d34-e2f0f628ead774e7;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868271856.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868271856.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:35	97732/97732	---M--	200	added ('OK')	image/jpeg	etag:%2217dc4-5f18517b-b50e8a6e5d900577;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868273469_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868273469_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:36	11767/11767	---M--	200	added ('OK')	image/jpeg	etag:%222df7-5f184d73-25808e5bc2660851;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868273469.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868273469.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:36	90122/90122	---M--	200	added ('OK')	image/jpeg	etag:%221600a-5f18517b-81fbc8ad0c26a4d1;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868275036_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868275036_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:36	11855/11855	---M--	200	added ('OK')	image/jpeg	etag:%222e4f-5f184d77-6c878a48680d4521;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868275036.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868275036.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:36	91178/91178	---M--	200	added ('OK')	image/jpeg	etag:%221642a-5f18517c-dafca9056c6a16b2;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868276765_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/photo_1592868276765_resized.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:36	11824/11824	---M--	200	added ('OK')	image/jpeg	etag:%222e30-5f184d7b-f89a52b4a4d38b6a;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868276765.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1978/thumbs/thumbs_photo_1592868276765.jpg	(from https://automark.cl/ford-bronco-1978/)
12:28:37	12119/12119	---MC-	200	added ('OK')	application/json	date:Thu,%2007%20Aug%202025%2016:28:38%20GMT	https://automark.cl/wp-json/wp/v2/posts/6588	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-json/wp/v2/posts/6588.json	(from https://automark.cl/ford-bronco-1986-2/)
12:28:37	5789/5789	---M--	200	added ('OK')	application/rss+xml	etag:%22b20c839d65bcc1c8b72e2d6a931a0e3d%22	https://automark.cl/ford-bronco-1986-2/feed/	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/ford-bronco-1986-2/feed/index.html	(from https://automark.cl/ford-bronco-1986-2/)
12:28:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:28:39%20GMT	https://automark.cl/?p=6588	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/index4f72.html	(from https://automark.cl/ford-bronco-1986-2/)
12:28:38	2140/2140	---M--	200	added ('OK')	application/json	date:Thu,%2007%20Aug%202025%2016:28:39%20GMT	https://automark.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fautomark.cl%2Fford-bronco-1986-2%2F	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-json/oembed/1.0/embed493e.json	(from https://automark.cl/ford-bronco-1986-2/)
12:28:39	2296/2296	---M-Z	200	added ('OK')	text/xml	date:Thu,%2007%20Aug%202025%2016:28:40%20GMT	https://automark.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fautomark.cl%2Fford-bronco-1986-2%2F&format=xml	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-json/oembed/1.0/embeda300	(from https://automark.cl/ford-bronco-1986-2/)
12:28:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:28:40%20GMT	https://automark.cl/ventas	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/ventas	(from https://automark.cl/ford-bronco-1986-2/)
12:28:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:28:41%20GMT	https://automark.cl/garage	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/garage	(from https://automark.cl/ford-bronco-1986-2/)
12:28:40	91206/91206	---M--	200	added ('OK')	image/jpeg	etag:%2216446-5edfbd4c-58c09d824c8054e9;;;%22	https://automark.cl/wp-content/gallery/ford-bronco-1986_1/20191007_145241-copiar_resized.jpg	C:/Users/jsnei/OneDrive%20-%20UNIVERSIDAD%20ANDRES%20BELLO/8%20Trimestre/Ethical%20Hacking/Sumativa%204/Clon_automark/ClonacionSitioAutomark/automark.cl/wp-content/gallery/ford-bronco-1986_1/20191007_145241-copiar_resized.jpg	(from https://automark.cl/ford-bronco-1986-2/)
